ano_agricola;dsc_safra_previsao;uf;produto;id_produto;area_plantada_mil_ha;producao_mil_t;produtividade_mil_ha_mil_t
1980/81             ;UNICA          ;PA;CAROCO DE ALGODAO                       ;4724;0;0;0
1980/81             ;UNICA          ;PB;CAROCO DE ALGODAO                       ;4724;727;51.9;0.1
1980/81             ;UNICA          ;PB;CAROCO DE ALGODAO                       ;4724;727;51.9;0.1
1980/81             ;UNICA          ;PE;CAROCO DE ALGODAO                       ;4724;309;22.5;0.1
1980/81             ;UNICA          ;PE;CAROCO DE ALGODAO                       ;4724;309;22.5;0.1
1980/81             ;UNICA          ;PI;CAROCO DE ALGODAO                       ;4724;173;12.1;0.1
1980/81             ;UNICA          ;PI;CAROCO DE ALGODAO                       ;4724;173;12.1;0.1
1980/81             ;UNICA          ;PR;CAROCO DE ALGODAO                       ;4724;305.8;369.7;1.2
1980/81             ;UNICA          ;PR;CAROCO DE ALGODAO                       ;4724;305.8;369.7;1.2
1980/81             ;UNICA          ;RJ;CAROCO DE ALGODAO                       ;4724;0;0;0
1980/81             ;UNICA          ;RN;CAROCO DE ALGODAO                       ;4724;440;31.1;0.1
1980/81             ;UNICA          ;RN;CAROCO DE ALGODAO                       ;4724;440;31.1;0.1
1980/81             ;UNICA          ;RO;CAROCO DE ALGODAO                       ;4724;0;0;0
1980/81             ;UNICA          ;RR;CAROCO DE ALGODAO                       ;4724;0;0;0
1980/81             ;UNICA          ;RS;CAROCO DE ALGODAO                       ;4724;0;0;0
1980/81             ;UNICA          ;SC;CAROCO DE ALGODAO                       ;4724;0;0;0
1980/81             ;UNICA          ;SE;CAROCO DE ALGODAO                       ;4724;15;3.5;0.2
1980/81             ;UNICA          ;SE;CAROCO DE ALGODAO                       ;4724;15;3.5;0.2
1980/81             ;UNICA          ;SP;CAROCO DE ALGODAO                       ;4724;303;359;1.2
1980/81             ;UNICA          ;SP;CAROCO DE ALGODAO                       ;4724;303;359;1.2
1980/81             ;UNICA          ;TO;CAROCO DE ALGODAO                       ;4724;0;0;0
1981/82             ;UNICA          ;AC;CAROCO DE ALGODAO                       ;4724;0;0;0
1981/82             ;UNICA          ;AL;CAROCO DE ALGODAO                       ;4724;86.5;18.2;0.2
1981/82             ;UNICA          ;AL;CAROCO DE ALGODAO                       ;4724;86.5;18.2;0.2
1981/82             ;UNICA          ;AM;CAROCO DE ALGODAO                       ;4724;0;0;0
1981/82             ;UNICA          ;AP;CAROCO DE ALGODAO                       ;4724;0;0;0
1981/82             ;UNICA          ;BA;CAROCO DE ALGODAO                       ;4724;58;32.2;0.6
1981/82             ;UNICA          ;BA;CAROCO DE ALGODAO                       ;4724;58;32.2;0.6
1981/82             ;UNICA          ;CE;CAROCO DE ALGODAO                       ;4724;1208.8;147.3;0.1
1981/82             ;UNICA          ;CE;CAROCO DE ALGODAO                       ;4724;1208.8;147.3;0.1
1981/82             ;UNICA          ;DF;CAROCO DE ALGODAO                       ;4724;0;0;0
1981/82             ;UNICA          ;ES;CAROCO DE ALGODAO                       ;4724;0;0;0
1981/82             ;UNICA          ;GO;CAROCO DE ALGODAO                       ;4724;39;40.9;1
1981/82             ;UNICA          ;GO;CAROCO DE ALGODAO                       ;4724;39;40.9;1
1981/82             ;UNICA          ;MA;CAROCO DE ALGODAO                       ;4724;53.6;8.1;0.2
1981/82             ;UNICA          ;MA;CAROCO DE ALGODAO                       ;4724;53.6;8.1;0.2
1981/82             ;UNICA          ;MG;CAROCO DE ALGODAO                       ;4724;95.8;52;0.5
1981/82             ;UNICA          ;MG;CAROCO DE ALGODAO                       ;4724;95.8;52;0.5
1981/82             ;UNICA          ;MS;CAROCO DE ALGODAO                       ;4724;41.8;39.9;1
1981/82             ;UNICA          ;MS;CAROCO DE ALGODAO                       ;4724;41.8;39.9;1
1981/82             ;UNICA          ;MT;CAROCO DE ALGODAO                       ;4724;4.9;3.3;0.7
1981/82             ;UNICA          ;MT;CAROCO DE ALGODAO                       ;4724;4.9;3.3;0.7
1981/82             ;UNICA          ;PA;CAROCO DE ALGODAO                       ;4724;10.2;4.2;0.4
1981/82             ;UNICA          ;PA;CAROCO DE ALGODAO                       ;4724;10.2;4.2;0.4
1981/82             ;UNICA          ;PB;CAROCO DE ALGODAO                       ;4724;660;54.2;0.1
1981/82             ;UNICA          ;PB;CAROCO DE ALGODAO                       ;4724;660;54.2;0.1
1981/82             ;UNICA          ;PE;CAROCO DE ALGODAO                       ;4724;200;14.3;0.1
1981/82             ;UNICA          ;PE;CAROCO DE ALGODAO                       ;4724;200;14.3;0.1
1981/82             ;UNICA          ;PI;CAROCO DE ALGODAO                       ;4724;200;14.4;0.1
1981/82             ;UNICA          ;PI;CAROCO DE ALGODAO                       ;4724;200;14.4;0.1
1981/82             ;UNICA          ;PR;CAROCO DE ALGODAO                       ;4724;373;470.3;1.3
1981/82             ;UNICA          ;PR;CAROCO DE ALGODAO                       ;4724;373;470.3;1.3
1981/82             ;UNICA          ;RJ;CAROCO DE ALGODAO                       ;4724;0;0;0
1981/82             ;UNICA          ;RN;CAROCO DE ALGODAO                       ;4724;440;40.7;0.1
1981/82             ;UNICA          ;RN;CAROCO DE ALGODAO                       ;4724;440;40.7;0.1
1981/82             ;UNICA          ;RO;CAROCO DE ALGODAO                       ;4724;0;0;0
1981/82             ;UNICA          ;RR;CAROCO DE ALGODAO                       ;4724;0;0;0
1981/82             ;UNICA          ;RS;CAROCO DE ALGODAO                       ;4724;0;0;0
1981/82             ;UNICA          ;SC;CAROCO DE ALGODAO                       ;4724;0;0;0
1981/82             ;UNICA          ;SE;CAROCO DE ALGODAO                       ;4724;37;4.7;0.1
1981/82             ;UNICA          ;SE;CAROCO DE ALGODAO                       ;4724;37;4.7;0.1
